path,track_id,folder,label,class_name
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-hSMzrWZCAE.wav,-hSMzrWZCAE,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-hSMzrWZCAE.wav,-hSMzrWZCAE,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-hYRFCQdbLg.wav,-hYRFCQdbLg,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-hYRFCQdbLg.wav,-hYRFCQdbLg,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-i9gpG3vPwA.wav,-i9gpG3vPwA,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-i9gpG3vPwA.wav,-i9gpG3vPwA,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-i9uQMysy_A.wav,-i9uQMysy_A,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-i9uQMysy_A.wav,-i9uQMysy_A,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-jpbCWcz2pk.wav,-jpbCWcz2pk,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-jpbCWcz2pk.wav,-jpbCWcz2pk,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-kpR93atgd8.wav,-kpR93atgd8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-kpR93atgd8.wav,-kpR93atgd8,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-lPXTBXa0tE.wav,-lPXTBXa0tE,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-lPXTBXa0tE.wav,-lPXTBXa0tE,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-m5ZlWziIeA.wav,-m5ZlWziIeA,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-m5ZlWziIeA.wav,-m5ZlWziIeA,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-m9pH0WXQto.wav,-m9pH0WXQto,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-m9pH0WXQto.wav,-m9pH0WXQto,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-mA_bqD1tgU.wav,-mA_bqD1tgU,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-mA_bqD1tgU.wav,-mA_bqD1tgU,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-mB_XLq6g1g.wav,-mB_XLq6g1g,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-mB_XLq6g1g.wav,-mB_XLq6g1g,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-nlkWWphiaM.wav,-nlkWWphiaM,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-nlkWWphiaM.wav,-nlkWWphiaM,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-o0ZtQIkM60.wav,-o0ZtQIkM60,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-o0ZtQIkM60.wav,-o0ZtQIkM60,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-oP-XX28B0s.wav,-oP-XX28B0s,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-oP-XX28B0s.wav,-oP-XX28B0s,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-pUfYFcsgG4.wav,-pUfYFcsgG4,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-pUfYFcsgG4.wav,-pUfYFcsgG4,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-qcTD2o6I9s.wav,-qcTD2o6I9s,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-qcTD2o6I9s.wav,-qcTD2o6I9s,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-r2-9oyIzkQ.wav,-r2-9oyIzkQ,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-r2-9oyIzkQ.wav,-r2-9oyIzkQ,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-r7iz-9v9bA.wav,-r7iz-9v9bA,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-r7iz-9v9bA.wav,-r7iz-9v9bA,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-rAhS48FkYw.wav,-rAhS48FkYw,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-rAhS48FkYw.wav,-rAhS48FkYw,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-sRFfU8k0Zs.wav,-sRFfU8k0Zs,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-sRFfU8k0Zs.wav,-sRFfU8k0Zs,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-sevczF5etI.wav,-sevczF5etI,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-sevczF5etI.wav,-sevczF5etI,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-tKZOl4q1Kw.wav,-tKZOl4q1Kw,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-tKZOl4q1Kw.wav,-tKZOl4q1Kw,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-taO6N-rxv4.wav,-taO6N-rxv4,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-taO6N-rxv4.wav,-taO6N-rxv4,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-tmY1GEH3_Y.wav,-tmY1GEH3_Y,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-tmY1GEH3_Y.wav,-tmY1GEH3_Y,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-tpq_bzSKes.wav,-tpq_bzSKes,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-tpq_bzSKes.wav,-tpq_bzSKes,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-uaTK8sa5Ms.wav,-uaTK8sa5Ms,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-uaTK8sa5Ms.wav,-uaTK8sa5Ms,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-v5hgCh3M2w.wav,-v5hgCh3M2w,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-v5hgCh3M2w.wav,-v5hgCh3M2w,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-w12aSkQ9No.wav,-w12aSkQ9No,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-w12aSkQ9No.wav,-w12aSkQ9No,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-w4HLksto_k.wav,-w4HLksto_k,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-w4HLksto_k.wav,-w4HLksto_k,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-w8maIWtnUk.wav,-w8maIWtnUk,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-w8maIWtnUk.wav,-w8maIWtnUk,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-wVWjl9Kq6U.wav,-wVWjl9Kq6U,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-wVWjl9Kq6U.wav,-wVWjl9Kq6U,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-wymN80CiYU.wav,-wymN80CiYU,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-wymN80CiYU.wav,-wymN80CiYU,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-zA6LL78KYU.wav,-zA6LL78KYU,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-zA6LL78KYU.wav,-zA6LL78KYU,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/-zOybsEdM5E.wav,-zOybsEdM5E,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/-zOybsEdM5E.wav,-zOybsEdM5E,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0-7PyzhzuYQ.wav,0-7PyzhzuYQ,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0-7PyzhzuYQ.wav,0-7PyzhzuYQ,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/00M9FhCet6s.wav,00M9FhCet6s,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/00M9FhCet6s.wav,00M9FhCet6s,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/01PzcPKT3_E.wav,01PzcPKT3_E,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/01PzcPKT3_E.wav,01PzcPKT3_E,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/01hjVJN9xCg.wav,01hjVJN9xCg,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/01hjVJN9xCg.wav,01hjVJN9xCg,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0298WjE3_tk.wav,0298WjE3_tk,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0298WjE3_tk.wav,0298WjE3_tk,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/02Qntw26enM.wav,02Qntw26enM,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/02Qntw26enM.wav,02Qntw26enM,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/03frQGyrgQ4.wav,03frQGyrgQ4,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/03frQGyrgQ4.wav,03frQGyrgQ4,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/03z0rpIkm5g.wav,03z0rpIkm5g,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/03z0rpIkm5g.wav,03z0rpIkm5g,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/04NjXsLyCl4.wav,04NjXsLyCl4,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/04NjXsLyCl4.wav,04NjXsLyCl4,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/05JAmKFVy44.wav,05JAmKFVy44,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/05JAmKFVy44.wav,05JAmKFVy44,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/05OJDYeHLMc.wav,05OJDYeHLMc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/05OJDYeHLMc.wav,05OJDYeHLMc,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/06Brdf83RZE.wav,06Brdf83RZE,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/06Brdf83RZE.wav,06Brdf83RZE,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/06IU9WsEp3s.wav,06IU9WsEp3s,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/06IU9WsEp3s.wav,06IU9WsEp3s,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/07-3grCQ8EU.wav,07-3grCQ8EU,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/07-3grCQ8EU.wav,07-3grCQ8EU,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/07-vpXo91XM.wav,07-vpXo91XM,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/07-vpXo91XM.wav,07-vpXo91XM,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/07FxCXxknY4.wav,07FxCXxknY4,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/07FxCXxknY4.wav,07FxCXxknY4,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/07mS0mSTDjY.wav,07mS0mSTDjY,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/07mS0mSTDjY.wav,07mS0mSTDjY,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/07xGXxIHOL4.wav,07xGXxIHOL4,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/07xGXxIHOL4.wav,07xGXxIHOL4,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/08mf5GxT820.wav,08mf5GxT820,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/08mf5GxT820.wav,08mf5GxT820,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/08u-jdwjM74.wav,08u-jdwjM74,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/08u-jdwjM74.wav,08u-jdwjM74,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/09lQmg2wvsY.wav,09lQmg2wvsY,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/09lQmg2wvsY.wav,09lQmg2wvsY,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0ADP-O_V3vA.wav,0ADP-O_V3vA,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0ADP-O_V3vA.wav,0ADP-O_V3vA,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0AGHo8V8HpM.wav,0AGHo8V8HpM,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0AGHo8V8HpM.wav,0AGHo8V8HpM,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0AhX-ReXovI.wav,0AhX-ReXovI,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0AhX-ReXovI.wav,0AhX-ReXovI,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0BFauf6TGGU.wav,0BFauf6TGGU,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0BFauf6TGGU.wav,0BFauf6TGGU,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0DYH0sqDXB8.wav,0DYH0sqDXB8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0DYH0sqDXB8.wav,0DYH0sqDXB8,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0DizopdPMBw.wav,0DizopdPMBw,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0DizopdPMBw.wav,0DizopdPMBw,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0EOQco76eXQ.wav,0EOQco76eXQ,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0EOQco76eXQ.wav,0EOQco76eXQ,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0EvpBtracsk.wav,0EvpBtracsk,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0EvpBtracsk.wav,0EvpBtracsk,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0EzWmAPwoTs.wav,0EzWmAPwoTs,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0EzWmAPwoTs.wav,0EzWmAPwoTs,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0F-Z0zF1504.wav,0F-Z0zF1504,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0F-Z0zF1504.wav,0F-Z0zF1504,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0Gxn9FtaJFc.wav,0Gxn9FtaJFc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0Gxn9FtaJFc.wav,0Gxn9FtaJFc,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0H3FAoDgzhI.wav,0H3FAoDgzhI,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0H3FAoDgzhI.wav,0H3FAoDgzhI,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0HXYdGGKV2k.wav,0HXYdGGKV2k,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0HXYdGGKV2k.wav,0HXYdGGKV2k,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0ISHZQJdeSw.wav,0ISHZQJdeSw,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0ISHZQJdeSw.wav,0ISHZQJdeSw,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0J_2K1Gvruk.wav,0J_2K1Gvruk,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0J_2K1Gvruk.wav,0J_2K1Gvruk,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0J_TdiZ3TKA.wav,0J_TdiZ3TKA,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0J_TdiZ3TKA.wav,0J_TdiZ3TKA,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0JbGxIR8JTk.wav,0JbGxIR8JTk,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0JbGxIR8JTk.wav,0JbGxIR8JTk,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0K-zyeLuKho.wav,0K-zyeLuKho,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0K-zyeLuKho.wav,0K-zyeLuKho,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0KCVgexi4yU.wav,0KCVgexi4yU,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0KCVgexi4yU.wav,0KCVgexi4yU,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0L2ndtt60Q8.wav,0L2ndtt60Q8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0L2ndtt60Q8.wav,0L2ndtt60Q8,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0L3vcdzQPPU.wav,0L3vcdzQPPU,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0L3vcdzQPPU.wav,0L3vcdzQPPU,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0LE6Ll1rVlg.wav,0LE6Ll1rVlg,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/mustango/0LE6Ll1rVlg.wav,0LE6Ll1rVlg,mustango,3,Mustango
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/0LLlcPiatiU.wav,0LLlcPiatiU,musicldm,2,MusicLDM
